1161,1,0,0,807,376,39,14,3,0,0,8,87,160,1309,406,2,24,4,3,0,0,0,2024,0,2,3,0,1,2,412,1,0,1,0,6,5,10,39,12,6,0,0,1,0,2,7,239,3,21,0,0,874,517,29,0,4,0,2,4,2,0,592,213,1180,1,44,1,16,1,84,1,8,18,0,0,17,0,0,0,19,205,0,0,0,0,0,0,0,0,3,36,0,1,0,0,0,0,2,37,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,1,31,0,0,0,11,0,0,0,0,11,531,189,4,0,0,29,0,33,14,0,0,0,1
0,1399,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,8,1732,46,911,291,26,0,0,0,0,0,0,4,0,0,0,6,3,0,353,54,0,0,0,0,769,6,163,0,0,0,20,0,27,491,0,0,0,0,1,487,65,796,1253,481,0,0,0,103,22,0,1,0,0,0,764,22,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,7,12,0,0,0,0,0,0,0,0,15,0,25,10,20,1,2,0,0,0,0,1,0,0
0,0,5681,31,0,1,7,838,58,1,0,3,0,0,5,2890,4,0,3,2,0,0,1,0,0,98,674,775,1340,130,0,0,1,3,1,0,0,0,0,0,17,0,1,0,1,1550,1425,2,8,30,0,0,2,4,15,0,2,0,0,0,0,0,0,0,0,0,149,749,3,6,0,0,0,1,0,0,0,0,7,1,0,0,0,6,1,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,1,29,2,43,5,0,0,0,0,0,0,2,0,1,0,0,9,0,0,0,0,17,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45,33,0,0,0,0,0,0,0,418,324,223,81,6,0,2,15,2,2,0,0,0,0
0,0,0,3443,0,0,1,4,3,0,0,1141,0,2,3,190,138,15,0,0,0,0,2,0,3,1956,15,1159,1123,3,0,0,2,21,0,34,0,4,0,0,233,0,0,0,0,1600,1,0,93,1057,0,0,3,0,9,6,4,1,1,0,0,0,1,0,0,1,114,669,298,29,0,0,1,32,1,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,3,0,4,31,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,11,1,0,3,0,0,0,0,0,73,237,166,93,10,0,3,15,3,4,6,0,0,0
0,0,0,0,364,872,31,13,1,1,0,1,36,121,307,1568,2,43,2,1,4,0,0,292,0,0,9,1,1,17,292,0,0,2,0,0,3,12,40,6,2,0,0,0,0,1,9,155,3,19,0,0,233,1397,166,0,2,2,0,1,0,1,94,165,72,3,102,0,11,1,131,4,5,14,0,0,18,0,0,0,20,217,0,0,0,0,0,0,0,0,9,30,0,1,0,0,0,1,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,2,0,0,1,8,0,0,0,0,0,0,0,0,1,1,15,0,67,0,0,0,1,0,1,0,0,21,268,228,5,2,1,7,0,18,16,0,0,0,0
0,0,0,0,0,6592,2653,154,64,13,0,9,13,82,145,4131,7,90,0,0,0,0,5,189,1,1,6,1,3,25,1376,232,2,1,0,0,1,3,31,3,10,0,0,0,2,0,25,108,10,77,0,0,36,303,157,0,0,0,0,1,1,2,39,769,4,2,2501,1,0,0,1881,53,0,2,3,0,60,0,0,0,188,283,8,0,0,0,0,2,1,11,178,542,0,8,0,0,0,0,0,80,0,0,0,0,0,0,40,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,4,0,0,6,256,38,0,0,0,0,0,0,1,5,8,33,0,362,0,0,0,30,0,0,0,0,163,2182,792,36,11,0,332,5,72,27,2,0,0,2
0,0,0,0,0,0,3254,1560,76,20,0,90,2,32,115,3795,3,20,1,2,0,0,2,20,3,2,8,2,4,43,82,0,0,0,1,1,0,0,1,40,8,0,0,0,9,11,78,6,7,175,0,0,31,149,138,0,1,1,1,0,0,0,7,16,2,3,989,4,10,0,45,41,1,2,0,0,3,1,0,0,2,1,43,0,0,0,0,19,0,3,143,172,0,1,0,0,0,0,0,1,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,14,16,78,0,0,0,0,0,0,0,0,0,0,0,137,0,14,0,0,0,0,0,0,398,515,468,172,20,1,8,24,11,8,4,0,0,0
0,0,0,0,0,0,0,3068,408,46,0,12,0,8,42,4267,1,1,0,0,0,0,4,4,0,2,36,2,42,369,13,3,0,2,0,1,0,0,0,5,1,0,0,0,23,15,2505,1,0,50,0,0,4,71,65,0,1,0,0,0,0,1,2,4,0,27,847,2,3,1,23,293,0,1,0,0,1,0,2,0,0,0,0,9,0,0,0,0,0,0,17,11,2,1,0,0,0,0,1,0,0,3,0,6,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49,1,0,4,0,0,0,0,0,47,116,63,36,41,0,2,30,4,3,1,0,1,0
0,0,0,0,0,0,0,0,904,444,0,7,0,2,15,35,1,1,0,1,0,1,12,1,55,351,56,1,1,707,10,1,26,19,2,59,9,6,0,4,105,0,0,0,89,0,460,0,23,8,0,0,5,8,9,60,20,0,1,0,0,9,0,11,0,160,559,68,4,3,20,880,9,109,10,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,0,0,18,0,0,0,2,0,8,0,2,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,9,4,1,0,0,0,0,0,0,0,0,26,3,0,0,0,8,0,6,0,118,50,52,10,56,0,3,4,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,82,44,1,0,1,6,32,0,1,53,35,21,3,173,1,29,12,15,0,0,106,0,0,0,1,0,6,6,8,0,0,4,0,10,0,907,1,3,0,0,2,0,1,2,4,8,4,37,16,23,6,7,60,0,0,0,350,362,8,1,1,2,60,11,9,0,0,0,6,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,9,3,0,2,0,2,1,6,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,7,0,82,0,2,0,1,0,0,1,1,0,0,0,8,3,7,0,1,6,0,0,0,23,160,4,0,0,0,2,0,2,0,19,6,6,3,455,0,0,0,0,1,0,27,0,0
